COSMIC_ID,CELL_LINE_NAME,TCGA_DESC,DRUG_ID,LN_IC50,Z_SCORE
1290769,CL-11,COREAD,1919,3.035798,0.998687
905939,HT-29,COREAD,1919,2.367171,0.522738
909263,RCM-1,COREAD,1919,1.57359,-0.042157
905937,HCT-15,COREAD,1919,1.45721,-0.125
924108,CaR-1,COREAD,1919,0.721963,-0.648371
1789883,DiFi,COREAD,1919,-2.060172,-2.628778
905961,COLO-205,COREAD,1919,2.440259,0.574764
907287,HT55,COREAD,1919,0.418196,-0.864601
909757,SW948,COREAD,1919,3.266859,1.163163
917486,LS-1034,COREAD,1919,1.06837,-0.401788
910554,CW-2,COREAD,1919,-0.633427,-1.613178
1660034,SNU-407,COREAD,1919,0.997949,-0.451916
1240123,CCK-81,COREAD,1919,-1.43404,-2.183079
905936,HCT-116,COREAD,1919,1.823388,0.135657
905989,KM12,COREAD,1919,2.428777,0.566591
998189,LS-180,COREAD,1919,1.735224,0.072899
910700,C2BBe1,COREAD,1919,1.719612,0.061786
910569,COLO-320-HSR,COREAD,1919,-0.251237,-1.341124
910689,COLO-678,COREAD,1919,2.963439,0.947179
907792,LS-123,COREAD,1919,1.755752,0.087511
909751,SW48,COREAD,1922,1.050001,-0.94698
905962,SW620,COREAD,1922,3.630315,1.299048
909740,SNU-C2B,COREAD,1922,2.698079,0.487586
909718,SK-CO-1,COREAD,1922,2.42863,0.253044
905971,HCC2998,COREAD,1922,1.75812,-0.3306
1660035,SNU-61,COREAD,1922,4.310539,1.891147
1674021,SNU-C5,COREAD,1922,2.557929,0.365592
1659928,SNU-175,COREAD,1922,1.573576,-0.491235
909748,SW1463,COREAD,1922,2.338857,0.174901
907790,LoVo,COREAD,1922,1.254536,-0.768943
909746,SW1116,COREAD,1922,3.242699,0.961649
1240124,CL-40,COREAD,1922,2.65311,0.448442
908457,NCI-H747,COREAD,1922,1.632432,-0.440004
909698,RKO,COREAD,1922,2.627676,0.426303
908458,NCI-H716,COREAD,1922,-1.800315,-3.428031
907794,LS-411N,COREAD,1922,2.434,0.257718
907291,GP5d,COREAD,1922,1.825903,-0.271598
1240173,MDST8,COREAD,1922,1.815843,-0.280355
909747,SW1417,COREAD,1922,5.027158,2.514927
909761,T84,COREAD,1922,1.625646,-0.445912
910905,SNU-C1,COREAD,1922,5.960427,3.327288
909755,SW837,COREAD,1922,2.583783,0.388097
1290769,CL-11,COREAD,1922,2.860393,0.628871
905939,HT-29,COREAD,1922,1.547796,-0.513676
909263,RCM-1,COREAD,1922,3.295408,1.007529
905937,HCT-15,COREAD,1922,1.795579,-0.297993
924108,CaR-1,COREAD,1922,1.727529,-0.357228
1789883,DiFi,COREAD,1922,2.335029,0.171569
905961,COLO-205,COREAD,1922,1.746765,-0.340483
907287,HT55,COREAD,1922,1.799443,-0.29463
909757,SW948,COREAD,1922,2.191841,0.046932
917486,LS-1034,COREAD,1922,1.701558,-0.379834
910554,CW-2,COREAD,1922,2.434013,0.257729
1660034,SNU-407,COREAD,1922,2.273132,0.117691
1240123,CCK-81,COREAD,1922,0.984063,-1.004376
905936,HCT-116,COREAD,1922,1.857453,-0.244135
905989,KM12,COREAD,1922,2.283585,0.12679
998189,LS-180,COREAD,1922,2.637748,0.43507
910700,C2BBe1,COREAD,1922,2.196819,0.051265
910569,COLO-320-HSR,COREAD,1922,1.064068,-0.934736
910689,COLO-678,COREAD,1922,2.901329,0.664504
907792,LS-123,COREAD,1922,2.540178,0.35014
909751,SW48,COREAD,1924,2.128491,-0.940031
905962,SW620,COREAD,1924,5.329306,1.306438
909740,SNU-C2B,COREAD,1924,4.897038,1.003054
909718,SK-CO-1,COREAD,1924,3.204898,-0.184562
905971,HCC2998,COREAD,1924,1.934715,-1.076031
1660035,SNU-61,COREAD,1924,5.041423,1.104389
1674021,SNU-C5,COREAD,1924,2.69681,-0.54116
1659928,SNU-175,COREAD,1924,2.583294,-0.62083
909748,SW1463,COREAD,1924,4.234523,0.538072
907790,LoVo,COREAD,1924,1.99425,-1.034246
909746,SW1116,COREAD,1924,5.704866,1.570022
1240124,CL-40,COREAD,1924,4.936837,1.030987
908457,NCI-H747,COREAD,1924,1.823639,-1.153989
909698,RKO,COREAD,1924,2.920506,-0.384161
908458,NCI-H716,COREAD,1924,4.283411,0.572384
907794,LS-411N,COREAD,1924,1.804619,-1.167338
907291,GP5d,COREAD,1924,1.853787,-1.13283
1240173,MDST8,COREAD,1924,2.062267,-0.986509
909747,SW1417,COREAD,1924,5.402514,1.357819
909761,T84,COREAD,1924,2.163959,-0.915137
910905,SNU-C1,COREAD,1924,2.135914,-0.934821
909755,SW837,COREAD,1924,4.605532,0.798462
1290769,CL-11,COREAD,1924,5.293897,1.281586
905939,HT-29,COREAD,1924,1.778609,-1.185593
909263,RCM-1,COREAD,1924,5.462199,1.399708
905937,HCT-15,COREAD,1924,2.829209,-0.448237
924108,CaR-1,COREAD,1924,3.484627,0.011764
1789883,DiFi,COREAD,1924,2.073224,-0.978819
905961,COLO-205,COREAD,1924,2.075539,-0.977195
907287,HT55,COREAD,1924,2.476023,-0.696118
909757,SW948,COREAD,1924,2.182357,-0.902225
917486,LS-1034,COREAD,1924,4.239268,0.541403
910554,CW-2,COREAD,1924,3.518862,0.035791
1660034,SNU-407,COREAD,1924,2.877386,-0.414424
1240123,CCK-81,COREAD,1924,3.719865,0.176864
905936,HCT-116,COREAD,1924,3.54536,0.054388
905989,KM12,COREAD,1924,1.422509,-1.435519
998189,LS-180,COREAD,1924,3.254447,-0.149787
910700,C2BBe1,COREAD,1924,3.714813,0.173318
910569,COLO-320-HSR,COREAD,1924,1.934903,-1.075899
910689,COLO-678,COREAD,1924,7.232949,2.642496
907792,LS-123,COREAD,1924,5.333007,1.309035
909751,SW48,COREAD,1925,4.501692,-0.560031
905962,SW620,COREAD,1925,5.629904,0.666709
909740,SNU-C2B,COREAD,1925,5.660146,0.699592
909718,SK-CO-1,COREAD,1925,3.740152,-1.388078
905971,HCC2998,COREAD,1925,4.366341,-0.707203
1660035,SNU-61,COREAD,1925,6.258089,1.349754
1674021,SNU-C5,COREAD,1925,4.978557,-0.041521
1659928,SNU-175,COREAD,1925,4.390234,-0.681222
909748,SW1463,COREAD,1925,4.323009,-0.754319
907790,LoVo,COREAD,1925,4.690917,-0.35428
909746,SW1116,COREAD,1925,5.846058,0.90174
1240124,CL-40,COREAD,1925,5.064535,0.051966
908457,NCI-H747,COREAD,1925,5.440533,0.4608
909698,RKO,COREAD,1925,4.822716,-0.210971
908458,NCI-H716,COREAD,1925,5.891431,0.951075
907794,LS-411N,COREAD,1925,5.27183,0.277363
907291,GP5d,COREAD,1925,4.25196,-0.831573
1240173,MDST8,COREAD,1925,4.779043,-0.258458
909747,SW1417,COREAD,1925,5.772547,0.821809
909761,T84,COREAD,1925,3.654164,-1.481574
910905,SNU-C1,COREAD,1925,5.867811,0.925393
909755,SW837,COREAD,1925,4.309403,-0.769113
1290769,CL-11,COREAD,1925,6.050182,1.12369
905939,HT-29,COREAD,1925,4.855538,-0.175283
909263,RCM-1,COREAD,1925,5.916692,0.978542
905937,HCT-15,COREAD,1925,4.853167,-0.177861
924108,CaR-1,COREAD,1925,4.791215,-0.245224
1789883,DiFi,COREAD,1925,5.613358,0.648718
905961,COLO-205,COREAD,1925,4.700102,-0.344294
907287,HT55,COREAD,1925,5.024042,0.007937
909757,SW948,COREAD,1925,5.592992,0.626573
917486,LS-1034,COREAD,1925,5.413974,0.431921
910554,CW-2,COREAD,1925,5.121664,0.114084
1660034,SNU-407,COREAD,1925,4.148358,-0.944222
1240123,CCK-81,COREAD,1925,3.409787,-1.747294
905936,HCT-116,COREAD,1925,4.681101,-0.364954
905989,KM12,COREAD,1925,5.027762,0.011981
998189,LS-180,COREAD,1925,4.441136,-0.625876
910700,C2BBe1,COREAD,1925,6.35464,1.454737
910569,COLO-320-HSR,COREAD,1925,1.004197,-4.362966
910689,COLO-678,COREAD,1925,8.56284,3.855782
907792,LS-123,COREAD,1925,6.84089,1.983452
909751,SW48,COREAD,1926,-0.781066,-1.089849
905962,SW620,COREAD,1926,0.879071,0.236276
909740,SNU-C2B,COREAD,1926,1.362277,0.622263
909718,SK-CO-1,COREAD,1926,-0.440833,-0.818069
905971,HCC2998,COREAD,1926,0.548869,-0.027491
1660035,SNU-61,COREAD,1926,4.633308,3.235177
1674021,SNU-C5,COREAD,1926,0.856494,0.218241
1659928,SNU-175,COREAD,1926,0.653199,0.055848
909748,SW1463,COREAD,1926,0.554819,-0.022738
907790,LoVo,COREAD,1926,-0.304401,-0.709087
909746,SW1116,COREAD,1926,3.138564,2.041169
1240124,CL-40,COREAD,1926,0.37039,-0.17006
908457,NCI-H747,COREAD,1926,-0.356816,-0.750956
909698,RKO,COREAD,1926,2.64653,1.64813
908458,NCI-H716,COREAD,1926,2.231386,1.316511
907794,LS-411N,COREAD,1926,0.223312,-0.287548
907291,GP5d,COREAD,1926,0.558983,-0.019412
1240173,MDST8,COREAD,1926,-0.614584,-0.956862
909747,SW1417,COREAD,1926,1.808583,0.978774
909761,T84,COREAD,1926,1.083622,0.399672
910905,SNU-C1,COREAD,1926,0.911968,0.262554
909755,SW837,COREAD,1926,0.801049,0.173951
1290769,CL-11,COREAD,1926,2.611555,1.620192
905939,HT-29,COREAD,1926,0.265862,-0.253558
909263,RCM-1,COREAD,1926,2.359847,1.419126
905937,HCT-15,COREAD,1926,-0.901642,-1.186166
924108,CaR-1,COREAD,1926,-0.531615,-0.890587
1789883,DiFi,COREAD,1926,-0.213281,-0.6363
905961,COLO-205,COREAD,1926,-0.504899,-0.869246
907287,HT55,COREAD,1926,0.96826,0.30752
909757,SW948,COREAD,1926,-0.290129,-0.697686
917486,LS-1034,COREAD,1926,2.144824,1.247365
910554,CW-2,COREAD,1926,3.1998,2.090085
1660034,SNU-407,COREAD,1926,0.651708,0.054657
1240123,CCK-81,COREAD,1926,1.216405,0.50574
905936,HCT-116,COREAD,1926,0.0658,-0.413369
905989,KM12,COREAD,1926,0.340665,-0.193806
998189,LS-180,COREAD,1926,0.157066,-0.340465
910700,C2BBe1,COREAD,1926,-0.759642,-1.072736
910569,COLO-320-HSR,COREAD,1926,-0.227971,-0.648034
910689,COLO-678,COREAD,1926,5.592184,4.001131
907792,LS-123,COREAD,1926,0.330974,-0.201546
909751,SW48,COREAD,1927,4.828406,-0.264964
905962,SW620,COREAD,1927,6.877102,1.734905
909740,SNU-C2B,COREAD,1927,6.103106,0.979356
909718,SK-CO-1,COREAD,1927,3.926075,-1.145789
905971,HCC2998,COREAD,1927,4.940299,-0.155737
1660035,SNU-61,COREAD,1927,6.305416,1.176844
1674021,SNU-C5,COREAD,1927,5.691851,0.577902
1659928,SNU-175,COREAD,1927,4.598396,-0.489491
909748,SW1463,COREAD,1927,5.268662,0.1648
907790,LoVo,COREAD,1927,4.60321,-0.484792
909746,SW1116,COREAD,1927,6.260639,1.133134
1240124,CL-40,COREAD,1927,4.719042,-0.371721
908457,NCI-H747,COREAD,1927,5.665206,0.551892
909698,RKO,COREAD,1927,4.174127,-0.903649
908458,NCI-H716,COREAD,1927,4.849348,-0.244521
907794,LS-411N,COREAD,1927,5.759757,0.64419
907291,GP5d,COREAD,1927,4.744941,-0.346439
1240173,MDST8,COREAD,1927,5.389822,0.283072
909747,SW1417,COREAD,1927,7.140367,1.991896
909761,T84,COREAD,1927,4.010952,-1.062935
910905,SNU-C1,COREAD,1927,5.119183,0.018884
909755,SW837,COREAD,1927,4.82682,-0.266512
1290769,CL-11,COREAD,1927,6.863819,1.721938
905939,HT-29,COREAD,1927,5.652014,0.539015
909263,RCM-1,COREAD,1927,6.64205,1.505455
905937,HCT-15,COREAD,1927,4.578964,-0.508461
924108,CaR-1,COREAD,1927,4.943986,-0.152139
1789883,DiFi,COREAD,1927,5.709872,0.595494
905961,COLO-205,COREAD,1927,5.700363,0.586211
907287,HT55,COREAD,1927,5.441421,0.333441
909757,SW948,COREAD,1927,6.108927,0.985039
917486,LS-1034,COREAD,1927,4.918501,-0.177016
910554,CW-2,COREAD,1927,5.055738,-0.04305
1660034,SNU-407,COREAD,1927,5.388331,0.281617
1240123,CCK-81,COREAD,1927,4.022036,-1.052115
905936,HCT-116,COREAD,1927,4.370073,-0.712373
905989,KM12,COREAD,1927,5.439028,0.331105
998189,LS-180,COREAD,1927,6.021288,0.899488
910700,C2BBe1,COREAD,1927,5.20663,0.104246
910569,COLO-320-HSR,COREAD,1927,4.359425,-0.722767
910689,COLO-678,COREAD,1927,8.562294,3.379933
907792,LS-123,COREAD,1927,5.944563,0.824592
909751,SW48,COREAD,1928,2.831491,-1.286258
905962,SW620,COREAD,1928,5.974076,1.061693
909740,SNU-C2B,COREAD,1928,6.560778,1.500041
909718,SK-CO-1,COREAD,1928,4.108733,-0.331979
905971,HCC2998,COREAD,1928,3.458354,-0.817903
1660035,SNU-61,COREAD,1928,6.352937,1.344755
1674021,SNU-C5,COREAD,1928,4.221202,-0.24795
1659928,SNU-175,COREAD,1928,3.566483,-0.737116
909748,SW1463,COREAD,1928,5.273118,0.537979
907790,LoVo,COREAD,1928,5.851816,0.970348
909746,SW1116,COREAD,1928,6.405021,1.38367
1240124,CL-40,COREAD,1928,4.761723,0.155896
908457,NCI-H747,COREAD,1928,4.813568,0.194631
909698,RKO,COREAD,1928,3.106536,-1.080761
908458,NCI-H716,COREAD,1928,5.654065,0.8226
907794,LS-411N,COREAD,1928,4.618888,0.049178
907291,GP5d,COREAD,1928,4.296729,-0.19152
1240173,MDST8,COREAD,1928,3.968162,-0.437005
909747,SW1417,COREAD,1928,7.300508,2.052723
909761,T84,COREAD,1928,5.676351,0.83925
910905,SNU-C1,COREAD,1928,5.306522,0.562937
909755,SW837,COREAD,1928,4.570125,0.012745
1290769,CL-11,COREAD,1928,6.957856,1.796715
905939,HT-29,COREAD,1928,3.485829,-0.797376
909263,RCM-1,COREAD,1928,5.25284,0.522829
905937,HCT-15,COREAD,1928,4.390854,-0.121195
924108,CaR-1,COREAD,1928,4.268948,-0.212276
1789883,DiFi,COREAD,1928,4.992768,0.328519
905961,COLO-205,COREAD,1928,4.842924,0.216564
907287,HT55,COREAD,1928,5.850957,0.969706
909757,SW948,COREAD,1928,5.971712,1.059927
917486,LS-1034,COREAD,1928,4.715677,0.121493
910554,CW-2,COREAD,1928,5.167208,0.458849
1660034,SNU-407,COREAD,1928,4.531761,-0.015918
1240123,CCK-81,COREAD,1928,3.440423,-0.831301
905936,HCT-116,COREAD,1928,3.436769,-0.834031
905989,KM12,COREAD,1928,4.717498,0.122853
998189,LS-180,COREAD,1928,5.116231,0.420763
910700,C2BBe1,COREAD,1928,5.28807,0.549151
910569,COLO-320-HSR,COREAD,1928,3.363286,-0.888933
910689,COLO-678,COREAD,1928,8.225504,2.743825
907792,LS-123,COREAD,1928,5.094068,0.404203
909751,SW48,COREAD,1930,-0.637998,-1.009532
905962,SW620,COREAD,1930,0.301382,-0.240423
909740,SNU-C2B,COREAD,1930,0.624986,0.024526
909718,SK-CO-1,COREAD,1930,1.858134,1.034154
905971,HCC2998,COREAD,1930,0.355514,-0.196102
1660035,SNU-61,COREAD,1930,5.280397,3.836103
1674021,SNU-C5,COREAD,1930,0.504771,-0.073899
1659928,SNU-175,COREAD,1930,0.875696,0.229792
909748,SW1463,COREAD,1930,2.021255,1.167708
907790,LoVo,COREAD,1930,0.51384,-0.066474
909746,SW1116,COREAD,1930,2.34566,1.433313
1240124,CL-40,COREAD,1930,-0.302359,-0.73473
908457,NCI-H747,COREAD,1930,-0.005834,-0.491953
909698,RKO,COREAD,1930,0.160272,-0.355955
908458,NCI-H716,COREAD,1930,0.688964,0.076907
907794,LS-411N,COREAD,1930,0.320713,-0.224595
907291,GP5d,COREAD,1930,-0.016391,-0.500597
1240173,MDST8,COREAD,1930,-0.988308,-1.296345
909747,SW1417,COREAD,1930,2.713251,1.734275
909761,T84,COREAD,1930,0.862365,0.218878
910905,SNU-C1,COREAD,1930,4.173495,2.929836
909755,SW837,COREAD,1930,1.712359,0.914803
1290769,CL-11,COREAD,1930,1.831284,1.012171
905939,HT-29,COREAD,1930,1.103293,0.416135
909263,RCM-1,COREAD,1930,0.947173,0.288314
905937,HCT-15,COREAD,1930,-0.416286,-0.828007
924108,CaR-1,COREAD,1930,-0.121626,-0.586756
1789883,DiFi,COREAD,1930,2.66029,1.690913
905961,COLO-205,COREAD,1930,1.261622,0.545766
907287,HT55,COREAD,1930,1.116889,0.427267
909757,SW948,COREAD,1930,2.469326,1.534563
917486,LS-1034,COREAD,1930,1.316435,0.590643
910554,CW-2,COREAD,1930,0.765706,0.139739
1660034,SNU-407,COREAD,1930,0.151576,-0.363075
1240123,CCK-81,COREAD,1930,0.713536,0.097025
905936,HCT-116,COREAD,1930,0.490605,-0.085497
905989,KM12,COREAD,1930,0.389746,-0.168075
998189,LS-180,COREAD,1930,1.064177,0.384109
910700,C2BBe1,COREAD,1930,0.280915,-0.25718
910569,COLO-320-HSR,COREAD,1930,-2.012571,-2.134951
910689,COLO-678,COREAD,1930,3.809951,2.632188
907792,LS-123,COREAD,1930,2.017657,1.164763
909751,SW48,COREAD,1931,5.076856,-0.452982
905962,SW620,COREAD,1931,7.756666,1.533446
909740,SNU-C2B,COREAD,1931,8.163155,1.834759
909718,SK-CO-1,COREAD,1931,5.229636,-0.339733
905971,HCC2998,COREAD,1931,4.948295,-0.548278
1660035,SNU-61,COREAD,1931,6.443618,0.56014
1674021,SNU-C5,COREAD,1931,5.982239,0.21814
1659928,SNU-175,COREAD,1931,5.102646,-0.433865
909748,SW1463,COREAD,1931,5.236203,-0.334865
907790,LoVo,COREAD,1931,5.869954,0.134908
909746,SW1116,COREAD,1931,6.541725,0.632863
1240124,CL-40,COREAD,1931,5.765895,0.057773
908457,NCI-H747,COREAD,1931,6.750421,0.78756
909698,RKO,COREAD,1931,5.254307,-0.321445
908458,NCI-H716,COREAD,1931,5.90874,0.163658
907794,LS-411N,COREAD,1931,5.759757,0.053223
907291,GP5d,COREAD,1931,4.86717,-0.608413
1240173,MDST8,COREAD,1931,5.432882,-0.189075
909747,SW1417,COREAD,1931,7.613546,1.427358
909761,T84,COREAD,1931,4.943288,-0.55199
910905,SNU-C1,COREAD,1931,6.089147,0.297386
909755,SW837,COREAD,1931,6.14862,0.341471
1290769,CL-11,COREAD,1931,7.297295,1.192934
905939,HT-29,COREAD,1931,7.138137,1.074957
909263,RCM-1,COREAD,1931,6.501328,0.602918
905937,HCT-15,COREAD,1931,5.634614,-0.03954
924108,CaR-1,COREAD,1931,5.219202,-0.347467
1789883,DiFi,COREAD,1931,5.666173,-0.016146
905961,COLO-205,COREAD,1931,5.072799,-0.455989
907287,HT55,COREAD,1931,5.856229,0.124734
909757,SW948,COREAD,1931,6.300833,0.4543
917486,LS-1034,COREAD,1931,5.425929,-0.194229
910554,CW-2,COREAD,1931,5.126762,-0.415989
1660034,SNU-407,COREAD,1931,5.669541,-0.01365
1240123,CCK-81,COREAD,1931,4.745331,-0.698727
905936,HCT-116,COREAD,1931,4.758646,-0.688857
905989,KM12,COREAD,1931,5.574561,-0.084054
998189,LS-180,COREAD,1931,5.309216,-0.280743
910700,C2BBe1,COREAD,1931,6.694965,0.746453
910569,COLO-320-HSR,COREAD,1931,4.75227,-0.693584
910689,COLO-678,COREAD,1931,8.778834,2.291135
907792,LS-123,COREAD,1931,6.728019,0.770954
909751,SW48,COREAD,1932,0.59451,-1.571961
905962,SW620,COREAD,1932,3.542221,0.51596
909740,SNU-C2B,COREAD,1932,3.892063,0.763759
909718,SK-CO-1,COREAD,1932,0.194997,-1.854943
905971,HCC2998,COREAD,1932,1.814852,-0.707569
1660035,SNU-61,COREAD,1932,4.215616,0.992939
1674021,SNU-C5,COREAD,1932,2.742321,-0.050625
1659928,SNU-175,COREAD,1932,2.407403,-0.287854
909748,SW1463,COREAD,1932,2.725827,-0.062308
907790,LoVo,COREAD,1932,2.732342,-0.057693
909746,SW1116,COREAD,1932,5.364787,1.806919
1240124,CL-40,COREAD,1932,3.452845,0.452653
908457,NCI-H747,COREAD,1932,1.903169,-0.645012
909698,RKO,COREAD,1932,4.487573,1.185571
908458,NCI-H716,COREAD,1932,1.867926,-0.669976
907794,LS-411N,COREAD,1932,0.347614,-1.746842
907291,GP5d,COREAD,1932,2.450697,-0.257188
1240173,MDST8,COREAD,1932,1.458993,-0.959631
909747,SW1417,COREAD,1932,5.525842,1.920996
909761,T84,COREAD,1932,2.304475,-0.360759
910905,SNU-C1,COREAD,1932,1.460148,-0.958813
909755,SW837,COREAD,1932,3.646186,0.5896
1290769,CL-11,COREAD,1932,4.308343,1.058618
905939,HT-29,COREAD,1932,0.846075,-1.393772
909263,RCM-1,COREAD,1932,3.836179,0.724176
905937,HCT-15,COREAD,1932,2.069233,-0.527386
924108,CaR-1,COREAD,1932,2.860107,0.032805
1789883,DiFi,COREAD,1932,2.400875,-0.292478
905961,COLO-205,COREAD,1932,0.191916,-1.857126
907287,HT55,COREAD,1932,1.486095,-0.940434
909757,SW948,COREAD,1932,3.134305,0.227025
917486,LS-1034,COREAD,1932,1.967824,-0.599216
910554,CW-2,COREAD,1932,2.439928,-0.264816
1660034,SNU-407,COREAD,1932,2.292872,-0.368978
1240123,CCK-81,COREAD,1932,2.112343,-0.49685
905936,HCT-116,COREAD,1932,2.243815,-0.403726
905989,KM12,COREAD,1932,2.186939,-0.444013
998189,LS-180,COREAD,1932,3.539119,0.513763
910700,C2BBe1,COREAD,1932,3.100396,0.203006
910569,COLO-320-HSR,COREAD,1932,-0.637062,-2.444307
910689,COLO-678,COREAD,1932,3.780458,0.684707
907792,LS-123,COREAD,1932,4.727134,1.355256
909751,SW48,COREAD,1933,3.628708,-0.674776
905962,SW620,COREAD,1933,5.558698,0.590834
909740,SNU-C2B,COREAD,1933,6.91281,1.478807
909718,SK-CO-1,COREAD,1933,5.266321,0.399105
905971,HCC2998,COREAD,1933,3.514939,-0.749381
1660035,SNU-61,COREAD,1933,5.515856,0.562741
1674021,SNU-C5,COREAD,1933,3.477599,-0.773867
1659928,SNU-175,COREAD,1933,4.037094,-0.406973
909748,SW1463,COREAD,1933,3.155126,-0.985332
907790,LoVo,COREAD,1933,5.674965,0.667078
909746,SW1116,COREAD,1933,6.578242,1.25941
1240124,CL-40,COREAD,1933,4.429478,-0.149663
908457,NCI-H747,COREAD,1933,5.344368,0.450285
909698,RKO,COREAD,1933,4.474405,-0.120202
908458,NCI-H716,COREAD,1933,3.449318,-0.792412
907794,LS-411N,COREAD,1933,2.295711,-1.548902
907291,GP5d,COREAD,1933,3.210674,-0.948906
1240173,MDST8,COREAD,1933,2.811876,-1.210422
909747,SW1417,COREAD,1933,8.119349,2.270007
909761,T84,COREAD,1933,4.566347,-0.05991
910905,SNU-C1,COREAD,1933,5.606933,0.622465
909755,SW837,COREAD,1933,6.159702,0.984949
1290769,CL-11,COREAD,1933,5.581325,0.605672
905939,HT-29,COREAD,1933,5.133473,0.311989
909263,RCM-1,COREAD,1933,5.591029,0.612036
905937,HCT-15,COREAD,1933,3.645086,-0.664036
924108,CaR-1,COREAD,1933,5.590592,0.611749
1789883,DiFi,COREAD,1933,4.152466,-0.331316
905961,COLO-205,COREAD,1933,4.629254,-0.018658
907287,HT55,COREAD,1933,4.804942,0.096552
909757,SW948,COREAD,1933,6.266947,1.055276
917486,LS-1034,COREAD,1933,5.465264,0.529564
910554,CW-2,COREAD,1933,3.550123,-0.726309
1660034,SNU-407,COREAD,1933,4.495107,-0.106626
1240123,CCK-81,COREAD,1933,5.127116,0.30782
905936,HCT-116,COREAD,1933,4.73687,0.051912
905989,KM12,COREAD,1933,3.235372,-0.93271
998189,LS-180,COREAD,1933,5.936536,0.838605
910700,C2BBe1,COREAD,1933,3.592033,-0.698826
910569,COLO-320-HSR,COREAD,1933,2.306964,-1.541523
910689,COLO-678,COREAD,1933,6.798516,1.403857
907792,LS-123,COREAD,1933,5.236647,0.379646
909751,SW48,COREAD,1936,3.328718,0.477467
905962,SW620,COREAD,1936,4.167508,1.167517
909740,SNU-C2B,COREAD,1936,4.438776,1.390682
909718,SK-CO-1,COREAD,1936,3.071171,0.265591
905971,HCC2998,COREAD,1936,1.556777,-0.980259
1660035,SNU-61,COREAD,1936,2.773737,0.0209
1674021,SNU-C5,COREAD,1936,3.0323,0.233612
1659928,SNU-175,COREAD,1936,1.442873,-1.073965
909748,SW1463,COREAD,1936,3.368004,0.509787
907790,LoVo,COREAD,1936,3.409797,0.544169
909746,SW1116,COREAD,1936,4.246462,1.23247
1240124,CL-40,COREAD,1936,2.388105,-0.296348
908457,NCI-H747,COREAD,1936,3.354864,0.498977
909698,RKO,COREAD,1936,2.809942,0.050685
908458,NCI-H716,COREAD,1936,0.959264,-1.471817
907794,LS-411N,COREAD,1936,3.341679,0.48813
907291,GP5d,COREAD,1936,1.878606,-0.715499
1240173,MDST8,COREAD,1936,2.287901,-0.378784
909747,SW1417,COREAD,1936,5.753313,2.472115
909761,T84,COREAD,1936,3.162771,0.340947
910905,SNU-C1,COREAD,1936,3.201558,0.372857
909755,SW837,COREAD,1936,3.636404,0.730592
1290769,CL-11,COREAD,1936,3.629895,0.725238
905939,HT-29,COREAD,1936,3.599697,0.700394
909263,RCM-1,COREAD,1936,4.359435,1.32541
905937,HCT-15,COREAD,1936,2.34619,-0.330831
924108,CaR-1,COREAD,1936,3.316417,0.467348
1789883,DiFi,COREAD,1936,2.546374,-0.166145
905961,COLO-205,COREAD,1936,2.72605,-0.018331
907287,HT55,COREAD,1936,3.002445,0.209052
909757,SW948,COREAD,1936,1.072777,-1.378433
917486,LS-1034,COREAD,1936,2.797073,0.040098
910554,CW-2,COREAD,1936,2.253124,-0.407394
1660034,SNU-407,COREAD,1936,1.655293,-0.899213
1240123,CCK-81,COREAD,1936,2.976659,0.187839
905936,HCT-116,COREAD,1936,2.170838,-0.475088
905989,KM12,COREAD,1936,1.144329,-1.319569
998189,LS-180,COREAD,1936,3.479417,0.601443
910700,C2BBe1,COREAD,1936,3.154531,0.334169
910569,COLO-320-HSR,COREAD,1936,2.395287,-0.29044
910689,COLO-678,COREAD,1936,4.741361,1.63961
907792,LS-123,COREAD,1936,4.247814,1.233582
909751,SW48,COREAD,1939,2.041941,-0.709791
905962,SW620,COREAD,1939,3.011721,0.06005
909740,SNU-C2B,COREAD,1939,4.553543,1.283995
909718,SK-CO-1,COREAD,1939,3.429257,0.391503
905971,HCC2998,COREAD,1939,3.502094,0.449324
1660035,SNU-61,COREAD,1939,5.139104,1.748832
1674021,SNU-C5,COREAD,1939,3.231025,0.23414
1659928,SNU-175,COREAD,1939,3.708222,0.612954
909748,SW1463,COREAD,1939,3.569013,0.502446
907790,LoVo,COREAD,1939,5.604735,2.118464
909746,SW1116,COREAD,1939,2.457474,-0.379928
1240124,CL-40,COREAD,1939,2.530004,-0.322352
908457,NCI-H747,COREAD,1939,2.145449,-0.627623
909698,RKO,COREAD,1939,2.290747,-0.512281
908458,NCI-H716,COREAD,1939,5.113729,1.728688
907794,LS-411N,COREAD,1939,2.230998,-0.559712
907291,GP5d,COREAD,1939,4.487708,1.231734
1240173,MDST8,COREAD,1939,3.652747,0.568916
909747,SW1417,COREAD,1939,3.473414,0.426556
909761,T84,COREAD,1939,2.289072,-0.513611
910905,SNU-C1,COREAD,1939,5.266117,1.849658
909755,SW837,COREAD,1939,3.117252,0.143824
1290769,CL-11,COREAD,1939,3.411325,0.377268
905939,HT-29,COREAD,1939,3.379557,0.35205
909263,RCM-1,COREAD,1939,1.572356,-1.082562
905937,HCT-15,COREAD,1939,2.249575,-0.544965
924108,CaR-1,COREAD,1939,1.799015,-0.902633
1789883,DiFi,COREAD,1939,5.213436,1.807839
